symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
TT,2.0,1.25,LONG,fiz_short_yur_long,6,30m,746,44.8,1.15,0.026,19.592,150.87,412,334,412
TT,2.0,1.25,LONG,fiz_short_yur_long,12,60m,746,45.7,1.13,0.031,23.15,201.25,405,341,405
TT,2.0,1.25,LONG,fiz_short_yur_long,24,120m,746,45.3,1.19,0.048,23.694,226.36,408,338,408
TT,2.0,1.25,LONG,fiz_short_yur_long,48,240m,746,45.7,0.98,-0.007,36.827,289.57,405,341,405
TT,2.0,1.25,SHORT,fiz_long_yur_short,3,15m,790,44.7,0.99,-0.001,22.776,110.53,437,353,437
TT,2.0,1.25,SHORT,fiz_long_yur_short,6,30m,790,45.4,1.08,0.012,17.045,130.72,431,359,431
TT,2.0,1.25,SHORT,fiz_long_yur_short,12,60m,790,43.5,0.86,-0.032,34.744,160.14,446,344,446
TT,2.0,1.25,SHORT,fiz_long_yur_short,24,120m,790,46.2,0.98,-0.006,35.255,212.81,425,365,425
TT,2.0,1.25,SHORT,fiz_long_yur_short,48,240m,790,45.9,0.97,-0.013,38.763,291.52,427,363,427
TT,2.0,1.5,LONG,fiz_short_yur_long,3,15m,582,46.2,1.03,0.005,13.084,91.59,313,269,313
TT,2.0,1.5,LONG,fiz_short_yur_long,6,30m,582,44.0,1.18,0.03,17.892,115.48,326,256,326
TT,2.0,1.5,LONG,fiz_short_yur_long,12,60m,582,44.2,1.11,0.025,17.78,151.65,325,257,325
TT,2.0,1.5,LONG,fiz_short_yur_long,24,120m,582,45.2,1.16,0.04,20.957,170.83,319,263,319
TT,2.0,1.5,LONG,fiz_short_yur_long,48,240m,582,45.9,1.01,0.004,32.22,229.15,315,267,315
TT,2.0,1.5,SHORT,fiz_long_yur_short,3,15m,626,46.6,1.18,0.024,18.67,96.24,334,292,334
TT,2.0,1.5,SHORT,fiz_long_yur_short,6,30m,626,46.5,1.18,0.026,17.593,107.52,335,291,335
TT,2.0,1.5,SHORT,fiz_long_yur_short,12,60m,626,44.4,0.84,-0.04,34.369,129.75,348,278,348
TT,2.0,1.5,SHORT,fiz_long_yur_short,24,120m,626,46.8,0.98,-0.006,37.95,176.37,333,293,333
TT,2.0,1.5,SHORT,fiz_long_yur_short,48,240m,626,45.8,0.92,-0.031,41.897,220.13,339,287,339
TT,2.25,0.5,LONG,fiz_short_yur_long,3,15m,1118,45.5,0.88,-0.02,38.561,164.73,609,509,609
TT,2.25,0.5,LONG,fiz_short_yur_long,6,30m,1118,44.7,1.0,-0.001,22.239,207.57,618,500,618
TT,2.25,0.5,LONG,fiz_short_yur_long,12,60m,1118,46.9,1.11,0.024,31.706,278.73,594,524,594
TT,2.25,0.5,LONG,fiz_short_yur_long,24,120m,1118,45.2,1.13,0.035,25.39,335.71,613,505,613
TT,2.25,0.5,LONG,fiz_short_yur_long,48,240m,1118,45.5,0.97,-0.01,62.431,423.14,609,509,609
TT,2.25,0.5,SHORT,fiz_long_yur_short,3,15m,1142,44.0,1.0,0.0,19.742,148.18,639,503,639
TT,2.25,0.5,SHORT,fiz_long_yur_short,6,30m,1142,44.6,1.12,0.018,12.347,195.54,633,509,633
TT,2.25,0.5,SHORT,fiz_long_yur_short,12,60m,1142,44.1,0.91,-0.019,33.451,218.34,638,504,638
TT,2.25,0.5,SHORT,fiz_long_yur_short,24,120m,1142,45.9,0.98,-0.004,34.744,299.98,618,524,618
TT,2.25,0.5,SHORT,fiz_long_yur_short,48,240m,1142,47.1,0.99,-0.004,52.915,413.33,604,538,604
TT,2.25,0.75,LONG,fiz_short_yur_long,3,15m,986,45.8,0.9,-0.016,29.42,147.27,534,452,534
TT,2.25,0.75,LONG,fiz_short_yur_long,6,30m,986,44.7,1.01,0.002,18.189,187.48,545,441,545
TT,2.25,0.75,LONG,fiz_short_yur_long,12,60m,986,46.6,1.09,0.02,28.479,247.51,527,459,527
TT,2.25,0.75,LONG,fiz_short_yur_long,24,120m,986,44.9,1.13,0.036,23.551,301.53,543,443,543
TT,2.25,0.75,LONG,fiz_short_yur_long,48,240m,986,44.8,0.93,-0.027,53.531,369.13,544,442,544
TT,2.25,0.75,SHORT,fiz_long_yur_short,3,15m,1004,43.4,0.98,-0.003,23.267,130.3,568,436,568
TT,2.25,0.75,SHORT,fiz_long_yur_short,6,30m,1004,44.6,1.16,0.024,10.553,170.63,556,448,556
TT,2.25,0.75,SHORT,fiz_long_yur_short,12,60m,1004,43.7,0.89,-0.022,35.449,190.06,565,439,565
TT,2.25,0.75,SHORT,fiz_long_yur_short,24,120m,1004,45.3,0.96,-0.01,35.37,258.11,549,455,549
TT,2.25,0.75,SHORT,fiz_long_yur_short,48,240m,1004,46.2,1.0,0.001,34.383,363.11,540,464,540
TT,2.25,1.0,LONG,fiz_short_yur_long,3,15m,833,47.1,1.04,0.006,19.164,130.42,441,392,441
TT,2.25,1.0,LONG,fiz_short_yur_long,6,30m,833,45.6,1.15,0.026,12.828,162.19,453,380,453
TT,2.25,1.0,LONG,fiz_short_yur_long,12,60m,833,47.3,1.14,0.032,25.674,214.82,439,394,439
TT,2.25,1.0,LONG,fiz_short_yur_long,24,120m,833,44.7,1.23,0.059,18.796,258.77,461,372,461
TT,2.25,1.0,LONG,fiz_short_yur_long,48,240m,833,45.7,1.0,0.001,33.564,321.3,452,381,452
TT,2.25,1.0,SHORT,fiz_long_yur_short,3,15m,845,43.6,0.93,-0.009,21.464,104.09,477,368,477
TT,2.25,1.0,SHORT,fiz_long_yur_short,6,30m,845,44.9,1.08,0.011,13.005,127.64,466,379,466
TT,2.25,1.0,SHORT,fiz_long_yur_short,12,60m,845,43.9,0.87,-0.027,30.896,155.99,474,371,474
TT,2.25,1.0,SHORT,fiz_long_yur_short,24,120m,845,46.3,1.03,0.006,26.367,222.59,454,391,454
TT,2.25,1.0,SHORT,fiz_long_yur_short,48,240m,845,46.3,0.99,-0.003,43.638,299.3,454,391,454
