sym,dir,entry_time,entry_price,exit_time,exit_price,pnl_rub,reason,contracts,go,stop,pattern
RN,L,2025-01-20 17:15:00+08:00,56477.0,2025-01-20 17:40:00+08:00,56068.78571428572,-72.27973966646292,stop,2,5000.0,56068.78571428572,vou
SN,L,2025-01-20 17:35:00+08:00,27130.0,2025-01-20 17:40:00+08:00,27180.0,46.07445632141541,fade,5,5000.0,26719.285714285714,vou
RN,L,2025-01-20 17:40:00+08:00,56200.0,2025-01-20 17:45:00+08:00,56253.0,18.86120996441281,fade,4,5000.0,55685.357142857145,vou
AL,L,2025-01-20 17:40:00+08:00,5885.0,2025-01-20 17:45:00+08:00,5893.0,27.187765505522513,fade,4,5000.0,5865.142857142857,vou
YD,L,2025-01-20 17:40:00+08:00,4228.0,2025-01-20 17:45:00+08:00,4237.0,10.643330179754022,fade,1,5000.0,4187.285714285715,vod
YD,L,2025-01-20 17:50:00+08:00,4229.0,2025-01-20 17:55:00+08:00,4223.0,-21.281626862142353,fade,3,5000.0,4187.214285714285,vod
AF,L,2025-01-20 16:35:00+08:00,6408.0,2025-01-20 18:00:00+08:00,6372.714285714285,-27.532548599964635,stop,1,5000.0,6372.714285714285,sm
HY,L,2025-01-20 17:35:00+08:00,5600.0,2025-01-20 18:00:00+08:00,5597.0,-6.428571428571429,fade,4,3000.0,5561.785714285715,vou
YD,L,2025-01-20 18:00:00+08:00,4222.0,2025-01-20 18:05:00+08:00,4211.0,-39.08100426338228,fade,3,5000.0,4176.642857142857,vod
SF,S,2025-01-20 18:00:00+08:00,1422.6,2025-01-20 18:10:00+08:00,1427.2,-32.33516097286754,fade,2,5000.0,1435.6285714285714,vod
SR,L,2025-01-20 17:45:00+08:00,28993.0,2025-01-20 18:15:00+08:00,28753.35714285714,-141.81190287310824,stop,3,5719.0,28753.35714285714,sm
AF,L,2025-01-20 18:00:00+08:00,6360.0,2025-01-20 18:15:00+08:00,6337.0,-18.08176100628931,stop,1,5000.0,6337.0,sm
YD,L,2025-01-20 18:10:00+08:00,4201.0,2025-01-20 18:15:00+08:00,4194.0,-33.32539871459176,fade,4,5000.0,4150.642857142857,vod
GL,L,2025-01-20 18:10:00+08:00,9193.5,2025-01-20 18:15:00+08:00,9196.8,3.589492576275926,fade,2,5000.0,9184.128571428571,vod
AL,L,2025-01-20 18:15:00+08:00,5876.0,2025-01-20 18:20:00+08:00,5859.0,-57.86249149081007,fade,4,5000.0,5854.142857142857,vou
NM,L,2025-01-20 18:20:00+08:00,15562.0,2025-01-20 18:25:00+08:00,15580.0,9.750674720472947,fade,6,1405.0,15494.92857142857,vod
SN,L,2025-01-20 18:20:00+08:00,26866.0,2025-01-20 18:30:00+08:00,26944.0,14.516489242909254,fade,1,5000.0,26342.428571428572,vou
GL,L,2025-01-20 18:25:00+08:00,9201.7,2025-01-20 18:30:00+08:00,9208.3,3.586293837007588,fade,1,5000.0,9191.314285714287,vod
YD,L,2025-01-20 18:30:00+08:00,4201.0,2025-01-20 18:35:00+08:00,4197.0,-9.52154248988336,fade,2,5000.0,4139.928571428572,vod
SV,S,2025-01-20 18:35:00+08:00,31.64,2025-01-20 18:40:00+08:00,31.67,-4.740834386852266,fade,1,5000.0,31.818571428571428,vod
GL,L,2025-01-20 18:35:00+08:00,9202.5,2025-01-20 18:40:00+08:00,9208.5,3.2599837000814995,fade,1,5000.0,9193.028571428571,vod
RN,L,2025-01-20 18:35:00+08:00,55700.0,2025-01-20 18:40:00+08:00,55751.0,4.578096947935368,fade,1,5000.0,55036.78571428572,vou
AL,L,2025-01-20 18:30:00+08:00,5869.0,2025-01-20 18:45:00+08:00,5878.0,7.667405009371273,fade,1,5000.0,5844.571428571428,vou
YD,L,2025-01-20 18:45:00+08:00,4186.0,2025-01-20 18:50:00+08:00,4194.0,9.555661729574773,fade,1,5000.0,4121.714285714285,vod
AF,L,2025-01-20 18:15:00+08:00,6337.0,2025-01-20 19:00:00+08:00,6364.0,127.82073536373679,fade,6,5000.0,6311.285714285715,sm
SR,L,2025-01-20 18:15:00+08:00,28769.0,2025-01-20 19:00:00+08:00,28833.0,63.612916681149855,fade,5,5719.0,28484.0,sm
SF,S,2025-01-20 18:50:00+08:00,1425.8,2025-01-20 19:00:00+08:00,1422.8,21.040819189227104,fade,2,5000.0,1436.2571428571428,vod
SV,S,2025-01-20 18:55:00+08:00,31.64,2025-01-20 19:00:00+08:00,31.65,-1.5802781289503807,fade,1,5000.0,31.829285714285714,vod
NM,L,2025-01-20 18:55:00+08:00,15637.0,2025-01-20 19:00:00+08:00,15614.0,-2.0665728720342775,fade,1,1405.0,15572.714285714286,vod
YD,L,2025-01-20 18:55:00+08:00,4194.0,2025-01-20 19:00:00+08:00,4191.0,-3.57653791130186,fade,1,5000.0,4133.642857142857,vod
NG,S,2025-01-20 14:20:00+08:00,3.363,2025-01-20 19:05:00+08:00,3.3890000000000002,-115.9678858162366,fade,3,5000.0,3.414785714285714,vyf
GL,L,2025-01-20 18:55:00+08:00,9209.3,2025-01-20 19:10:00+08:00,9210.9,0.8686870880524926,fade,1,5000.0,9200.271428571428,vod
SR,L,2025-01-20 19:05:00+08:00,28845.0,2025-01-20 19:10:00+08:00,28850.0,4.956664933263998,fade,5,5719.0,28586.071428571428,sm
YD,L,2025-01-20 19:05:00+08:00,4191.0,2025-01-20 19:10:00+08:00,4187.0,-9.54426151276545,fade,2,5000.0,4134.571428571428,vod
SV,S,2025-01-20 19:05:00+08:00,31.64,2025-01-20 19:10:00+08:00,31.64,-0.0,fade,2,5000.0,31.836428571428574,vod
NM,L,2025-01-20 19:05:00+08:00,15646.0,2025-01-20 19:15:00+08:00,15630.0,-14.36788955643615,fade,10,1405.0,15575.07142857143,vod
SF,S,2025-01-20 19:25:00+08:00,1415.0,2025-01-20 19:35:00+08:00,1415.0,-0.0,fade,7,5000.0,1428.3285714285716,vod
GL,L,2025-01-20 19:50:00+08:00,9211.8,2025-01-20 20:00:00+08:00,9206.9,-18.617425476018507,fade,7,5000.0,9206.542857142857,vod
SV,S,2025-01-20 19:55:00+08:00,31.7,2025-01-20 20:00:00+08:00,31.7,-0.0,fade,2,5000.0,31.853571428571428,vod
AL,L,2025-01-20 20:05:00+08:00,5825.0,2025-01-20 20:10:00+08:00,5829.0,17.167381974248926,fade,5,5000.0,5805.571428571428,vou
SF,S,2025-01-20 20:10:00+08:00,1408.8,2025-01-20 20:15:00+08:00,1409.6,-8.517887563883672,fade,3,5000.0,1420.9714285714285,vod
YD,L,2025-01-20 20:15:00+08:00,4174.0,2025-01-20 20:20:00+08:00,4169.0,-11.978917105893627,fade,2,5000.0,4150.428571428572,vod
GL,L,2025-01-20 20:20:00+08:00,9203.2,2025-01-20 20:30:00+08:00,9196.614285714288,-10.733844128748213,stop,3,5000.0,9196.614285714288,vod
YD,L,2025-01-20 20:25:00+08:00,4168.0,2025-01-20 20:40:00+08:00,4172.0,23.99232245681382,fade,5,5000.0,4140.5,vod
NM,L,2025-01-20 20:25:00+08:00,15562.0,2025-01-20 20:40:00+08:00,15595.0,29.793728312556222,fade,10,1405.0,15485.07142857143,vod
GL,L,2025-01-20 20:30:00+08:00,9194.9,2025-01-20 20:40:00+08:00,9199.6,2.555764608642143,fade,1,5000.0,9187.442857142856,vod
Si,L,2025-01-20 20:40:00+08:00,104411.0,2025-01-20 20:45:00+08:00,104341.85714285714,-7.946617556715871,stop,12,1000.0,104341.85714285714,vyf
NG,S,2025-01-20 20:45:00+08:00,3.393,2025-01-21 06:55:00+08:00,3.4087142857142845,-46.313839417284655,stop,2,5000.0,3.4087142857142845,vyf
HY,L,2025-01-20 20:45:00+08:00,5566.0,2025-01-21 07:05:00+08:00,5577.0,65.21739130434781,fade,11,3000.0,5528.142857142857,vou
SN,L,2025-01-21 07:05:00+08:00,27398.0,2025-01-21 07:15:00+08:00,27489.0,33.21410321921308,fade,2,5000.0,27093.35714285714,vou
NM,L,2025-01-21 07:00:00+08:00,15590.0,2025-01-21 07:20:00+08:00,15496.142857142857,-93.04439659122174,stop,11,1405.0,15496.142857142857,vod
AF,L,2025-01-21 07:00:00+08:00,6352.0,2025-01-21 07:20:00+08:00,6335.285714285715,-39.47013314141685,stop,3,5000.0,6335.285714285715,sm
Si,L,2025-01-21 07:05:00+08:00,104621.0,2025-01-21 07:25:00+08:00,104745.0,11.852304986570573,fade,10,1000.0,104499.57142857143,vyf
AF,L,2025-01-21 07:20:00+08:00,6333.0,2025-01-21 07:25:00+08:00,6309.0,-37.89673140691615,stop,2,5000.0,6309.0,sm
RN,L,2025-01-21 07:20:00+08:00,56372.0,2025-01-21 07:30:00+08:00,56225.0,-13.038387852125169,fade,1,5000.0,55773.78571428572,vou
AF,L,2025-01-21 07:25:00+08:00,6310.0,2025-01-21 07:30:00+08:00,6282.285714285715,-21.960606746660318,stop,1,5000.0,6282.285714285715,sm
SV,S,2025-01-21 07:05:00+08:00,31.61,2025-01-21 07:40:00+08:00,31.756428571428568,-46.3234961811353,stop,2,5000.0,31.756428571428568,vod
HY,L,2025-01-21 07:50:00+08:00,5584.0,2025-01-21 07:55:00+08:00,5593.0,4.835243553008596,fade,1,3000.0,5533.285714285715,vou
GL,L,2025-01-21 07:00:00+08:00,9233.4,2025-01-21 08:10:00+08:00,9217.528571428571,-25.783723067497274,stop,3,5000.0,9217.528571428571,vod
SR,L,2025-01-20 20:45:00+08:00,28771.0,2025-01-21 08:20:00+08:00,28954.0,145.5044315456536,fade,4,5719.0,28637.428571428572,sm
AF,L,2025-01-21 07:30:00+08:00,6280.0,2025-01-21 08:25:00+08:00,6332.0,41.40127388535032,fade,1,5000.0,6244.428571428572,sm
SV,S,2025-01-21 07:40:00+08:00,31.78,2025-01-21 08:25:00+08:00,31.51,84.95909376966632,fade,2,5000.0,31.976428571428567,vod
GL,L,2025-01-21 08:10:00+08:00,9215.7,2025-01-21 08:25:00+08:00,9205.7,-5.425523834326204,fade,1,5000.0,9189.84285714286,vod
BR,S,2025-01-21 08:20:00+08:00,79.61,2025-01-21 08:25:00+08:00,79.75,-10.551438261524977,fade,2,3000.0,80.07071428571427,vyf
YD,L,2025-01-21 07:15:00+08:00,4195.0,2025-01-21 08:30:00+08:00,4190.0,-5.959475566150179,fade,1,5000.0,4147.142857142857,vod
NM,L,2025-01-21 07:20:00+08:00,15512.0,2025-01-21 08:35:00+08:00,15450.0,-44.92521918514698,fade,8,1405.0,15385.785714285714,vod
SV,S,2025-01-21 08:40:00+08:00,31.44,2025-01-21 08:45:00+08:00,31.43,3.1806615776086393,fade,2,5000.0,31.736428571428572,vod
NM,L,2025-01-21 08:50:00+08:00,15369.0,2025-01-21 08:55:00+08:00,15384.0,32.910404060121024,fade,24,1405.0,15256.92857142857,vod
RN,L,2025-01-21 08:50:00+08:00,55970.0,2025-01-21 08:55:00+08:00,55965.0,-0.446667857780954,fade,1,5000.0,55425.357142857145,vou
AL,L,2025-01-21 09:00:00+08:00,5798.0,2025-01-21 09:05:00+08:00,5794.0,-13.797861331493618,fade,4,5000.0,5773.142857142857,vou
SN,L,2025-01-21 09:00:00+08:00,27335.0,2025-01-21 09:05:00+08:00,27272.0,-23.047375160051217,fade,2,5000.0,26940.714285714286,vou
NM,L,2025-01-21 09:00:00+08:00,15284.0,2025-01-21 09:10:00+08:00,15271.0,-13.14544621826747,fade,11,1405.0,15162.92857142857,vod
RN,L,2025-01-21 09:10:00+08:00,55792.0,2025-01-21 09:15:00+08:00,55690.0,-27.423286492687126,fade,3,5000.0,55167.0,vou
AL,L,2025-01-21 09:10:00+08:00,5789.0,2025-01-21 09:20:00+08:00,5794.0,21.592675764380722,fade,5,5000.0,5766.714285714285,vou
GL,L,2025-01-21 09:15:00+08:00,9178.5,2025-01-21 09:20:00+08:00,9175.1,-5.556463474423331,fade,3,5000.0,9150.485714285714,vod
NM,L,2025-01-21 09:25:00+08:00,15290.0,2025-01-21 09:30:00+08:00,15306.0,10.291693917593198,fade,7,1405.0,15175.57142857143,vod
YD,L,2025-01-21 09:40:00+08:00,4181.0,2025-01-21 09:45:00+08:00,4178.0,-21.525950729490553,fade,6,5000.0,4141.0,vod
YD,L,2025-01-21 10:00:00+08:00,4165.0,2025-01-21 10:05:00+08:00,4171.0,36.01440576230492,fade,5,5000.0,4127.857142857143,vod
GL,L,2025-01-21 10:05:00+08:00,9156.7,2025-01-21 10:10:00+08:00,9154.4,-1.2559109722941075,fade,1,5000.0,9134.800000000001,vod
SF,S,2025-01-21 07:15:00+08:00,1418.2,2025-01-21 10:15:00+08:00,1414.0,14.807502467917239,fade,1,5000.0,1429.0857142857142,vod
NG,S,2025-01-21 09:50:00+08:00,3.402,2025-01-21 10:35:00+08:00,3.388,41.15226337448629,fade,2,5000.0,3.420571428571429,vyf
SV,S,2025-01-21 10:45:00+08:00,31.46,2025-01-21 10:50:00+08:00,31.47,-1.5893197711376366,fade,1,5000.0,31.645714285714284,vod
YD,L,2025-01-21 10:50:00+08:00,4144.0,2025-01-21 11:10:00+08:00,4136.0,-9.652509652509652,fade,1,5000.0,4095.4285714285716,vod
SN,L,2025-01-21 10:05:00+08:00,27336.0,2025-01-21 11:25:00+08:00,27013.85714285714,-58.92282286048776,stop,1,5000.0,27013.85714285714,vou
AF,L,2025-01-21 10:00:00+08:00,6258.0,2025-01-21 11:30:00+08:00,6230.857142857143,-130.11916175866196,stop,6,5000.0,6230.857142857143,sm
AL,L,2025-01-21 10:05:00+08:00,5805.0,2025-01-21 11:30:00+08:00,5785.857142857143,-16.488249046388358,stop,1,5000.0,5785.857142857143,vou
HY,L,2025-01-21 10:15:00+08:00,5573.0,2025-01-21 11:30:00+08:00,5526.571428571428,-24.992950706211136,stop,1,3000.0,5526.571428571428,vou
YD,L,2025-01-21 11:25:00+08:00,4115.0,2025-01-21 11:30:00+08:00,4113.0,-2.4301336573511545,fade,1,5000.0,4060.3571428571427,vod
SV,S,2025-01-21 11:25:00+08:00,31.48,2025-01-21 11:30:00+08:00,31.46,3.176620076238814,fade,1,5000.0,31.708571428571425,vod
RN,L,2025-01-21 10:05:00+08:00,55888.0,2025-01-21 11:35:00+08:00,55616.0,-24.334383051817923,fade,1,5000.0,55297.28571428572,vou
NM,L,2025-01-21 11:30:00+08:00,15188.0,2025-01-21 11:35:00+08:00,15241.0,53.931722412430865,fade,11,1405.0,15098.214285714286,vod
AL,L,2025-01-21 11:30:00+08:00,5798.0,2025-01-21 11:35:00+08:00,5809.0,9.486029665401864,fade,1,5000.0,5783.285714285715,vou
SF,S,2025-01-21 11:15:00+08:00,1409.0,2025-01-21 11:40:00+08:00,1406.4,9.226401703335377,fade,1,5000.0,1415.4714285714288,vod
SR,L,2025-01-21 10:00:00+08:00,28780.0,2025-01-21 11:45:00+08:00,28610.0,-168.90722724113968,fade,5,5719.0,28547.14285714286,sm
HY,L,2025-01-21 11:30:00+08:00,5525.0,2025-01-21 11:45:00+08:00,5522.0,-6.515837104072399,fade,4,3000.0,5478.214285714285,vou
AL,L,2025-01-21 11:40:00+08:00,5809.0,2025-01-21 11:45:00+08:00,5815.0,10.328800137717334,fade,2,5000.0,5792.857142857143,vou
SN,L,2025-01-21 11:25:00+08:00,26978.0,2025-01-21 11:55:00+08:00,26678.0,-55.60085995996739,stop,1,5000.0,26678.0,vou
SF,S,2025-01-21 11:50:00+08:00,1399.0,2025-01-21 11:55:00+08:00,1404.2,-111.50822015725616,fade,6,5000.0,1407.1857142857143,vod
SV,S,2025-01-21 11:50:00+08:00,31.56,2025-01-21 11:55:00+08:00,31.55,1.5842839036752236,fade,1,5000.0,31.813571428571425,vod
AF,L,2025-01-21 11:30:00+08:00,6226.0,2025-01-21 12:00:00+08:00,6235.0,7.227754577577899,fade,1,5000.0,6199.428571428572,sm
SR,L,2025-01-21 11:55:00+08:00,28584.0,2025-01-21 12:00:00+08:00,28619.0,7.002693814721522,fade,1,5719.0,28309.714285714286,sm
RN,L,2025-01-21 11:50:00+08:00,55572.0,2025-01-21 12:05:00+08:00,55333.0,-43.007269848124956,fade,2,5000.0,55127.71428571428,vou
HY,L,2025-01-21 11:55:00+08:00,5497.0,2025-01-21 12:05:00+08:00,5495.0,-10.915044569765326,fade,10,3000.0,5446.642857142857,vou
SN,L,2025-01-21 12:00:00+08:00,26763.0,2025-01-21 12:05:00+08:00,26727.0,-13.451406792960432,fade,2,5000.0,26340.5,vou
NG,S,2025-01-21 12:05:00+08:00,3.39,2025-01-21 12:15:00+08:00,3.395,-14.749262536872841,fade,2,5000.0,3.4325,vyf
NM,L,2025-01-21 12:25:00+08:00,15298.0,2025-01-21 12:30:00+08:00,15294.0,-6.612629101843378,fade,18,1405.0,15198.357142857143,vod
NG,S,2025-01-21 12:30:00+08:00,3.403,2025-01-21 12:35:00+08:00,3.408,-14.692918013517172,fade,2,5000.0,3.445142857142857,vyf
GL,L,2025-01-21 13:05:00+08:00,9135.4,2025-01-21 13:10:00+08:00,9138.4,3.283928454145413,fade,2,5000.0,9117.1,vod
SN,L,2025-01-21 13:05:00+08:00,27249.0,2025-01-21 13:10:00+08:00,27291.0,7.706704833204888,fade,1,5000.0,26788.285714285714,vou
NM,L,2025-01-21 13:05:00+08:00,15212.0,2025-01-21 13:10:00+08:00,15224.0,4.433342098343413,fade,4,1405.0,15125.857142857143,vod
YD,L,2025-01-21 13:05:00+08:00,4148.0,2025-01-21 13:15:00+08:00,4145.0,-3.616200578592093,fade,1,5000.0,4111.214285714285,vod
GL,L,2025-01-21 13:15:00+08:00,9133.9,2025-01-21 13:20:00+08:00,9129.3,-2.5180919432008033,fade,1,5000.0,9116.328571428572,vod
NG,S,2025-01-21 13:05:00+08:00,3.366,2025-01-21 13:25:00+08:00,3.373,-10.398098633392925,fade,1,5000.0,3.4170714285714285,vyf
Si,L,2025-01-21 13:25:00+08:00,103436.0,2025-01-21 13:30:00+08:00,103464.0,1.6241927375381877,fade,6,1000.0,103230.71428571429,vyf
SF,S,2025-01-21 13:00:00+08:00,1409.8,2025-01-21 13:35:00+08:00,1413.0,-56.745637679104235,fade,5,5000.0,1417.9857142857143,vod
AL,L,2025-01-21 13:35:00+08:00,5840.0,2025-01-21 13:40:00+08:00,5830.0,-42.80821917808219,fade,5,5000.0,5821.857142857143,vou
GL,L,2025-01-21 13:35:00+08:00,9129.8,2025-01-21 13:40:00+08:00,9139.5,26.56137045718616,fade,5,5000.0,9111.657142857142,vod
SR,L,2025-01-21 12:05:00+08:00,28629.0,2025-01-21 13:45:00+08:00,28688.0,47.14394495092388,fade,4,5719.0,28335.785714285714,sm
SF,S,2025-01-21 13:40:00+08:00,1405.6,2025-01-21 13:45:00+08:00,1409.6,-71.1439954467843,fade,5,5000.0,1415.0714285714284,vod
SV,S,2025-01-21 13:40:00+08:00,31.5,2025-01-21 13:45:00+08:00,31.52,-6.349206349206214,fade,2,5000.0,31.742857142857144,vod
NG,S,2025-01-21 13:45:00+08:00,3.356,2025-01-21 13:50:00+08:00,3.3609999999999998,-14.89868891537513,fade,2,5000.0,3.418142857142857,vyf
BR,S,2025-01-21 13:55:00+08:00,78.45,2025-01-21 14:05:00+08:00,78.67,-50.47801147227507,fade,6,3000.0,79.01785714285715,vyf
AF,L,2025-01-21 12:20:00+08:00,6251.0,2025-01-21 14:10:00+08:00,6282.0,24.796032634778438,fade,1,5000.0,6225.0,sm
SR,L,2025-01-21 14:05:00+08:00,28744.0,2025-01-21 14:10:00+08:00,28776.0,31.834121903701643,fade,5,5719.0,28515.428571428572,sm
NM,L,2025-01-21 14:05:00+08:00,15303.0,2025-01-21 14:10:00+08:00,15298.0,-7.344965039534732,fade,16,1405.0,15225.42857142857,vod
SN,L,2025-01-21 14:10:00+08:00,27462.0,2025-01-21 14:15:00+08:00,27470.0,5.826232612337048,fade,4,5000.0,27015.214285714286,vou
SV,S,2025-01-21 14:05:00+08:00,31.6,2025-01-21 14:20:00+08:00,31.66,-56.96202531645447,fade,6,5000.0,31.896428571428576,vod
NG,S,2025-01-21 14:10:00+08:00,3.377,2025-01-21 14:20:00+08:00,3.373,5.922416345868463,fade,1,5000.0,3.4334285714285713,vyf
SF,S,2025-01-21 14:05:00+08:00,1410.2,2025-01-21 14:30:00+08:00,1410.2,-0.0,fade,2,5000.0,1418.557142857143,vod
HY,L,2025-01-21 14:25:00+08:00,5549.0,2025-01-21 14:30:00+08:00,5556.0,37.84465669489998,fade,10,3000.0,5522.571428571428,vou
RN,L,2025-01-21 14:40:00+08:00,55940.0,2025-01-21 14:45:00+08:00,55903.0,-9.921344297461568,fade,3,5000.0,55533.21428571428,vou
YD,L,2025-01-21 14:45:00+08:00,4192.0,2025-01-21 14:50:00+08:00,4187.0,-5.963740458015267,fade,1,5000.0,4142.714285714285,vod
NM,L,2025-01-21 14:45:00+08:00,15305.0,2025-01-21 14:55:00+08:00,15340.0,25.704018294674945,fade,8,1405.0,15229.357142857143,vod
SF,S,2025-01-21 14:35:00+08:00,1411.2,2025-01-21 15:05:00+08:00,1418.0142857142857,-169.0051020408157,stop,7,5000.0,1418.0142857142857,vod
GL,L,2025-01-21 15:00:00+08:00,9138.0,2025-01-21 15:05:00+08:00,9147.0,9.84898227183191,fade,2,5000.0,9117.228571428572,vod
SN,L,2025-01-21 15:00:00+08:00,27689.0,2025-01-21 15:10:00+08:00,27579.0,-39.72696738777132,fade,2,5000.0,27367.214285714286,vou
AL,L,2025-01-21 15:05:00+08:00,5858.0,2025-01-21 15:10:00+08:00,5852.0,-15.363605326049846,fade,3,5000.0,5839.571428571428,vou
NM,L,2025-01-21 15:00:00+08:00,15423.0,2025-01-21 15:15:00+08:00,15425.0,2.368540491473773,fade,13,1405.0,15316.07142857143,vod
RN,L,2025-01-21 15:30:00+08:00,56058.0,2025-01-21 15:35:00+08:00,56032.0,-16.23318705626316,fade,7,5000.0,55574.78571428572,vou
GL,L,2025-01-21 15:35:00+08:00,9123.2,2025-01-21 15:40:00+08:00,9124.6,1.5345492809536523,fade,2,5000.0,9102.7,vod
NG,S,2025-01-21 15:35:00+08:00,3.388,2025-01-21 15:40:00+08:00,3.383,7.378984651711767,fade,1,5000.0,3.4387142857142856,vyf
NG,S,2025-01-21 16:10:00+08:00,3.352,2025-01-21 16:15:00+08:00,3.3529999999999998,-5.966587112171181,fade,4,5000.0,3.4012857142857142,vyf
SV,S,2025-01-21 16:20:00+08:00,31.77,2025-01-21 16:25:00+08:00,31.76,3.147623544223485,fade,2,5000.0,31.987857142857145,vod
RN,L,2025-01-21 16:30:00+08:00,55902.0,2025-01-21 16:40:00+08:00,55971.0,6.171514435977246,fade,1,5000.0,55401.642857142855,vou
AF,L,2025-01-21 16:10:00+08:00,6381.0,2025-01-21 16:45:00+08:00,6350.142857142857,-120.89462018940259,stop,5,5000.0,6350.142857142857,sm
AL,L,2025-01-21 16:35:00+08:00,5828.0,2025-01-21 16:50:00+08:00,5841.0,11.15305422100206,fade,1,5000.0,5808.857142857143,vou
GL,L,2025-01-21 17:00:00+08:00,9168.6,2025-01-21 17:10:00+08:00,9154.5,-15.378574700608995,fade,2,5000.0,9144.114285714286,vod
HY,L,2025-01-21 17:00:00+08:00,5578.0,2025-01-21 17:15:00+08:00,5576.0,-7.529580494801005,fade,7,3000.0,5542.642857142857,vou
AF,L,2025-01-21 16:45:00+08:00,6344.0,2025-01-21 17:25:00+08:00,6354.0,23.644388398486758,fade,3,5000.0,6322.142857142857,sm
AL,L,2025-01-21 17:20:00+08:00,5840.0,2025-01-21 17:25:00+08:00,5841.0,0.8561643835616438,fade,1,5000.0,5824.0,vou
SR,L,2025-01-21 15:45:00+08:00,29069.0,2025-01-21 17:30:00+08:00,29086.0,3.344559496370704,fade,1,5719.0,28813.64285714286,sm
YD,L,2025-01-21 17:25:00+08:00,4208.0,2025-01-21 17:30:00+08:00,4214.0,35.646387832699624,fade,5,5000.0,4180.5,vod
AF,L,2025-01-21 17:30:00+08:00,6356.0,2025-01-21 17:40:00+08:00,6399.0,33.82630585273757,fade,1,5000.0,6339.857142857143,sm
RN,L,2025-01-21 17:50:00+08:00,56096.0,2025-01-21 18:00:00+08:00,56094.0,-0.713063320022818,fade,4,5000.0,55866.71428571428,vou
HY,L,2025-01-21 17:55:00+08:00,5591.0,2025-01-21 18:00:00+08:00,5594.0,1.6097299230906814,fade,1,3000.0,5566.0,vou
SV,S,2025-01-21 17:50:00+08:00,31.8,2025-01-21 18:10:00+08:00,31.78,9.433962264150743,fade,3,5000.0,32.02142857142857,vod
NG,S,2025-01-21 16:20:00+08:00,3.352,2025-01-21 18:15:00+08:00,3.341,49.224343675416215,fade,3,5000.0,3.4080714285714286,vyf
AF,L,2025-01-21 17:45:00+08:00,6389.0,2025-01-21 18:15:00+08:00,6367.285714285715,-16.99349328086189,stop,1,5000.0,6367.285714285715,sm
SN,L,2025-01-21 18:15:00+08:00,27710.0,2025-01-21 18:20:00+08:00,27699.0,-5.954529050884157,fade,3,5000.0,27525.0,vou
SN,L,2025-01-21 18:40:00+08:00,27780.0,2025-01-21 18:45:00+08:00,27755.0,-8.999280057595392,fade,2,5000.0,27621.071428571428,vou
AF,L,2025-01-21 18:15:00+08:00,6366.0,2025-01-21 19:00:00+08:00,6366.0,0.0,fade,3,5000.0,6348.714285714285,sm
GL,L,2025-01-21 18:55:00+08:00,9163.1,2025-01-21 19:00:00+08:00,9166.1,1.6370005784068709,fade,1,5000.0,9156.885714285714,vod
YD,L,2025-01-21 18:55:00+08:00,4204.0,2025-01-21 19:00:00+08:00,4206.0,2.378686964795433,fade,1,5000.0,4189.0,vod
SV,S,2025-01-21 18:55:00+08:00,31.84,2025-01-21 19:00:00+08:00,31.81,4.711055276382088,fade,1,5000.0,32.02571428571429,vod
Si,L,2025-01-21 18:50:00+08:00,103044.0,2025-01-21 19:05:00+08:00,103008.0,-7.686037032723885,fade,22,1000.0,102937.42857142857,vyf
GL,L,2025-01-21 19:05:00+08:00,9164.7,2025-01-21 19:10:00+08:00,9158.528571428573,-16.83478065683518,stop,5,5000.0,9158.528571428573,vod
SV,S,2025-01-21 19:05:00+08:00,31.83,2025-01-21 19:10:00+08:00,31.83,-0.0,fade,2,5000.0,32.012142857142855,vod
AF,L,2025-01-21 19:05:00+08:00,6365.0,2025-01-21 19:15:00+08:00,6364.0,-3.927729772191673,fade,5,5000.0,6346.714285714285,sm
GL,L,2025-01-21 19:10:00+08:00,9158.1,2025-01-21 19:15:00+08:00,9151.17142857143,-15.131023746346184,stop,4,5000.0,9151.17142857143,vod
SN,L,2025-01-21 19:30:00+08:00,27829.0,2025-01-21 19:35:00+08:00,27817.0,-6.4680728736210416,fade,3,5000.0,27647.928571428572,vou
SF,S,2025-01-21 18:55:00+08:00,1414.6,2025-01-21 19:45:00+08:00,1417.4,-9.896790612187834,fade,1,5000.0,1422.5714285714282,vod
SN,L,2025-01-21 19:40:00+08:00,27832.0,2025-01-21 19:45:00+08:00,27825.0,-6.287726358148894,fade,5,5000.0,27702.0,vou
NM,L,2025-01-21 19:45:00+08:00,15513.0,2025-01-21 20:00:00+08:00,15478.714285714286,-49.68367544271549,stop,16,1405.0,15478.714285714286,vod
SN,L,2025-01-21 20:05:00+08:00,27894.0,2025-01-21 20:10:00+08:00,27895.0,0.35850003585000356,fade,2,5000.0,27751.5,vou
SR,L,2025-01-21 17:40:00+08:00,29081.0,2025-01-21 20:35:00+08:00,29112.0,12.192771912932841,fade,2,5719.0,28977.785714285714,sm
YD,L,2025-01-21 20:30:00+08:00,4212.0,2025-01-21 20:40:00+08:00,4217.0,29.67711301044634,fade,5,5000.0,4197.714285714285,vod
