symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
TN,2.25,1.0,LONG,fiz_short_yur_long,48,240m,404,44.1,0.83,-0.065,34.135,126.44,226,178,226
TN,2.25,1.0,SHORT,fiz_long_yur_short,3,15m,407,43.7,1.02,0.003,21.014,64.47,229,178,229
TN,2.25,1.0,SHORT,fiz_long_yur_short,6,30m,407,44.0,1.05,0.007,9.016,64.59,228,179,228
TN,2.25,1.0,SHORT,fiz_long_yur_short,12,60m,407,44.5,1.02,0.005,15.92,83.46,226,181,226
TN,2.25,1.0,SHORT,fiz_long_yur_short,24,120m,407,39.3,0.73,-0.075,33.965,82.69,247,160,247
TN,2.25,1.0,SHORT,fiz_long_yur_short,48,240m,407,42.8,0.89,-0.037,39.275,121.33,233,174,233
TN,2.25,1.25,LONG,fiz_short_yur_long,3,15m,305,46.9,1.48,0.052,9.234,49.06,162,143,162
TN,2.25,1.25,LONG,fiz_short_yur_long,6,30m,305,46.6,1.03,0.005,14.792,58.25,163,142,163
TN,2.25,1.25,LONG,fiz_short_yur_long,12,60m,305,46.9,0.86,-0.031,16.519,55.92,162,143,162
TN,2.25,1.25,LONG,fiz_short_yur_long,24,120m,305,45.6,1.45,0.101,9.099,99.65,166,139,166
TN,2.25,1.25,LONG,fiz_short_yur_long,48,240m,305,43.9,0.76,-0.099,34.823,95.28,171,134,171
TN,2.25,1.25,SHORT,fiz_long_yur_short,3,15m,320,42.5,0.89,-0.018,19.83,48.73,184,136,184
TN,2.25,1.25,SHORT,fiz_long_yur_short,6,30m,320,44.7,1.03,0.005,7.42,50.8,177,143,177
TN,2.25,1.25,SHORT,fiz_long_yur_short,12,60m,320,44.7,1.12,0.024,13.525,71.73,177,143,177
TN,2.25,1.25,SHORT,fiz_long_yur_short,24,120m,320,41.6,0.86,-0.036,23.018,73.14,187,133,187
TN,2.25,1.25,SHORT,fiz_long_yur_short,48,240m,320,44.7,0.97,-0.011,23.589,97.69,177,143,177
TN,2.25,1.5,LONG,fiz_short_yur_long,3,15m,245,45.7,1.66,0.061,6.363,37.68,133,112,133
TN,2.25,1.5,LONG,fiz_short_yur_long,6,30m,245,44.9,0.9,-0.017,10.88,37.84,135,110,135
TN,2.25,1.5,LONG,fiz_short_yur_long,12,60m,245,47.8,0.84,-0.035,19.145,44.53,128,117,128
TN,2.25,1.5,LONG,fiz_short_yur_long,24,120m,245,45.7,1.66,0.126,7.341,77.28,133,112,133
TN,2.25,1.5,LONG,fiz_short_yur_long,48,240m,245,41.6,0.67,-0.136,37.206,68.39,143,102,143
TN,2.25,1.5,SHORT,fiz_long_yur_short,3,15m,246,45.1,1.16,0.024,9.673,42.31,135,111,135
TN,2.25,1.5,SHORT,fiz_long_yur_short,6,30m,246,47.2,1.03,0.005,9.508,40.28,130,116,130
TN,2.25,1.5,SHORT,fiz_long_yur_short,12,60m,246,48.0,1.23,0.048,9.287,62.31,128,118,128
TN,2.25,1.5,SHORT,fiz_long_yur_short,24,120m,246,42.7,0.77,-0.066,24.009,55.0,141,105,141
TN,2.25,1.5,SHORT,fiz_long_yur_short,48,240m,246,46.7,1.08,0.025,16.351,82.9,131,115,131
TN,2.5,0.5,LONG,fiz_short_yur_long,3,15m,517,43.1,1.02,0.004,13.2,77.43,294,223,294
TN,2.5,0.5,LONG,fiz_short_yur_long,6,30m,517,45.1,1.17,0.028,11.885,102.19,284,233,284
TN,2.5,0.5,LONG,fiz_short_yur_long,12,60m,517,44.9,0.94,-0.012,14.239,95.67,285,232,285
TN,2.5,0.5,LONG,fiz_short_yur_long,24,120m,517,45.5,1.29,0.066,13.495,151.92,282,235,282
TN,2.5,0.5,LONG,fiz_short_yur_long,48,240m,517,44.9,1.0,0.001,29.998,183.01,285,232,285
TN,2.5,0.5,SHORT,fiz_long_yur_short,3,15m,504,43.7,0.98,-0.002,23.791,71.17,284,220,284
TN,2.5,0.5,SHORT,fiz_long_yur_short,6,30m,504,44.0,1.0,-0.0,11.491,79.58,282,222,282
TN,2.5,0.5,SHORT,fiz_long_yur_short,12,60m,504,44.6,0.96,-0.008,23.765,103.84,279,225,279
TN,2.5,0.5,SHORT,fiz_long_yur_short,24,120m,504,39.1,0.73,-0.073,36.915,101.75,307,197,307
TN,2.5,0.5,SHORT,fiz_long_yur_short,48,240m,504,42.3,0.84,-0.055,58.186,148.3,291,213,291
TN,2.5,0.75,LONG,fiz_short_yur_long,3,15m,445,44.0,1.05,0.007,12.8,61.29,249,196,249
TN,2.5,0.75,LONG,fiz_short_yur_long,6,30m,445,45.4,1.21,0.034,11.67,87.37,243,202,243
TN,2.5,0.75,LONG,fiz_short_yur_long,12,60m,445,45.2,0.98,-0.003,12.158,82.18,244,201,244
TN,2.5,0.75,LONG,fiz_short_yur_long,24,120m,445,46.1,1.41,0.089,11.77,136.07,240,205,240
TN,2.5,0.75,LONG,fiz_short_yur_long,48,240m,445,44.9,1.02,0.009,26.139,163.42,245,200,245
TN,2.5,0.75,SHORT,fiz_long_yur_short,3,15m,447,42.7,1.01,0.001,20.656,62.87,256,191,256
TN,2.5,0.75,SHORT,fiz_long_yur_short,6,30m,447,44.1,1.1,0.014,8.771,72.33,250,197,250
TN,2.5,0.75,SHORT,fiz_long_yur_short,12,60m,447,45.0,0.93,-0.014,18.24,86.1,246,201,246
TN,2.5,0.75,SHORT,fiz_long_yur_short,24,120m,447,38.7,0.74,-0.074,34.721,91.61,274,173,274
TN,2.5,0.75,SHORT,fiz_long_yur_short,48,240m,447,41.8,0.86,-0.049,50.39,136.12,260,187,260
TN,2.5,1.0,LONG,fiz_short_yur_long,3,15m,364,45.1,1.11,0.015,16.07,53.39,200,164,200
TN,2.5,1.0,LONG,fiz_short_yur_long,6,30m,364,47.0,1.21,0.036,11.915,74.05,193,171,193
TN,2.5,1.0,LONG,fiz_short_yur_long,12,60m,364,46.4,0.98,-0.004,13.473,67.91,195,169,195
TN,2.5,1.0,LONG,fiz_short_yur_long,24,120m,364,45.3,1.39,0.084,10.026,110.42,199,165,199
TN,2.5,1.0,LONG,fiz_short_yur_long,48,240m,364,44.5,0.89,-0.041,25.231,116.49,202,162,202
